Date,Open,High,Low,Close,Volume
2025-05-15,102.87,103.575,101.51,102.2,96383
2025-05-16,101.87,105.2799,100.0002,103.92,110535
2025-05-19,103.11,105.32,101.87,104.99,92797
2025-05-20,104.07,104.5,103.12,104.22,80963
2025-05-21,102.84,104.94,102.72,104.29,79165
2025-05-22,104.03,105.23,102.6585,104.61,56654
2025-05-23,103.23,103.74,102.31,102.63,69273
2025-05-27,103.48,105.77,103.48,105.27,102522
2025-05-28,104.88,104.88,102.33,103.98,71296
2025-05-29,104.04,104.81,102.71,103.08,195498
2025-05-30,102.6,103.0,100.41,102.78,224188
2025-06-02,103.02,104.015,100.5,102.11,96052
2025-06-03,102.01,107.725,101.57,107.02,103993
2025-06-04,107.13,107.91,105.45,105.82,65073
2025-06-05,106.18,106.79,104.0434,106.33,80339
2025-06-06,107.58,107.58,105.22,106.15,233032
2025-06-09,107.15,107.15,101.5,102.64,347535
2025-06-10,102.64,103.8228,99.41,100.26,271405
2025-06-11,100.52,104.06,99.21,99.46,256583
2025-06-12,99.81,101.22,98.11,99.69,133246
2025-06-13,99.13,100.7,97.23,97.85,133526
2025-06-16,98.37,101.32,98.37,100.36,161453
2025-06-17,99.71,102.415,99.6646,100.79,222787
2025-06-18,100.1,101.74,98.29,98.82,187857
2025-06-20,99.275,99.275,94.41,95.15,521403
2025-06-23,94.57,97.8012,94.02,97.59,163548
2025-06-24,97.6,99.06,97.1,99.0,153666
2025-06-25,99.48,99.9,97.27,99.02,187954
2025-06-26,98.88,101.1999,97.52,100.34,240020
2025-06-27,100.8,101.71,98.21,98.64,362803
2025-06-30,99.24,100.15,96.9,99.8,274536
2025-07-01,98.98,104.555,97.98,102.26,240087
2025-07-02,101.98,104.37,100.6125,102.43,198430
2025-07-03,102.97,105.27,102.06,104.8,118477
2025-07-07,103.67,105.8,101.76,101.94,149243
2025-07-08,102.57,102.57,100.04,101.97,186134
2025-07-09,102.17,104.85,101.72,104.62,195430
2025-07-10,104.28,104.71,100.92,101.99,199493
2025-07-11,101.89,103.785,100.68,102.24,111901
2025-07-14,101.69,103.06,100.89,101.3,136030
2025-07-15,101.84,102.64,100.69,100.76,129753
2025-07-16,101.31,102.0,99.275,101.95,101760
2025-07-17,101.92,104.6299,101.92,104.17,153592
2025-07-18,105.0,107.4099,103.635,104.79,97281
2025-07-21,104.81,106.47,104.745,105.73,85281
2025-07-22,105.46,107.67,102.4629,107.44,96719
2025-07-23,108.46,108.94,107.25,108.11,75302
2025-07-24,107.84,108.36,106.79,107.48,72428
2025-07-25,108.26,109.33,107.11,107.49,97042
2025-07-28,107.3,108.795,106.915,108.57,77198
2025-07-29,109.79,113.3969,109.76,112.5,160277
2025-07-30,112.48,113.21,110.485,111.5,154828
2025-07-31,109.255,109.255,94.765,99.58,315626
2025-08-01,97.7,100.55,95.06,99.02,169677
2025-08-04,99.53,105.44,98.83,103.64,170308
2025-08-05,103.65,107.105,101.6367,106.7,122138
2025-08-06,106.27,106.84,104.28,106.67,114728
2025-08-07,108.28,109.02,104.01,106.33,120509
2025-08-08,107.0,112.785,107.0,112.15,116634
2025-08-11,111.8,114.18,111.795,113.01,161816
2025-08-12,114.07,119.06,112.78,118.56,144409
2025-08-13,118.97,123.16,117.895,122.79,154456
2025-08-14,121.54,122.91,120.27,121.58,182621
2025-08-15,122.13,122.13,115.91,117.29,138489
2025-08-18,116.83,118.96,114.66,118.5,100333
2025-08-19,118.0,118.25,114.4,115.1,59663
2025-08-20,114.64,114.64,111.88,112.44,111471
2025-08-21,111.9,114.95,110.08,114.29,97260
2025-08-22,115.22,123.7626,115.0,121.52,142835
2025-08-25,120.92,122.72,118.77,119.48,70179
2025-08-26,120.06,122.19,119.815,121.59,103962
2025-08-27,120.44,124.94,120.15,124.52,168476
2025-08-28,124.66,127.02,124.46,126.29,128913
2025-08-29,127.33,130.26,124.21,125.92,229021
2025-09-02,123.22,126.045,122.79,123.14,93759
2025-09-03,123.02,124.66,120.57,120.83,166983
2025-09-04,120.62,121.135,118.66,120.99,134504
2025-09-05,122.58,124.43,121.22,123.06,130477
2025-09-08,123.05,124.93,122.01,122.62,101798
2025-09-09,122.62,123.82,119.4216,123.25,149996
2025-09-10,123.25,126.3,123.025,124.43,97583
2025-09-11,125.24,128.48,124.32,128.18,100866
2025-09-12,127.38,129.25,126.2155,126.7,97526
2025-09-15,126.55,129.99,126.55,129.66,109567
2025-09-16,129.67,130.34,128.2,129.04,94070
2025-09-17,129.66,132.11,127.4316,127.8,118998
2025-09-18,127.98,129.19,125.95,127.78,86733
2025-09-19,128.7,129.3,126.9,127.63,167121
2025-09-22,127.63,130.44,127.58,130.24,114790
2025-09-23,129.77,131.1,127.64,127.66,93624
2025-09-24,128.61,131.0,124.365,125.84,153492
2025-09-25,124.53,127.8799,123.5,127.325,87461
2025-09-26,127.04,130.56,126.28,129.78,85951
2025-09-29,129.97,131.0,128.89,129.82,87029
2025-09-30,129.81,132.0575,129.81,131.55,168407
2025-10-01,131.41,132.95,128.84,131.12,89864
2025-10-02,131.93,131.93,128.84,130.5,93574
2025-10-03,131.31,132.32,128.49,129.1,73581
2025-10-06,129.69,130.08,125.19,126.85,86899
2025-10-07,126.4,127.49,123.11,123.96,77889
2025-10-08,125.01,125.43,123.87,124.04,50719
2025-10-09,123.89,124.975,122.0,122.31,58552
2025-10-10,123.07,123.225,119.23,120.13,62710
2025-10-13,122.12,125.325,120.8335,125.12,115684
2025-10-14,124.06,127.36,123.79,127.21,54647
2025-10-15,127.95,129.01,126.4643,128.72,94540
2025-10-16,129.8,131.69,127.71,131.66,83343
2025-10-17,131.55,132.89,130.6,132.52,76825
2025-10-20,133.5,135.5199,133.03,135.39,68859
2025-10-21,135.68,136.34,132.91,135.36,79280
2025-10-22,135.63,136.0,131.11,134.34,112679
2025-10-23,134.04,135.85,131.66,135.13,73551
2025-10-24,137.01,137.96,132.15,134.35,39625
2025-10-27,135.4,135.67,130.91,131.32,55845
2025-10-28,131.56,132.88,128.54,129.14,73537
2025-10-29,128.36,130.79,125.32,127.71,98873
2025-10-30,130.35,132.075,120.43,122.6,90470
2025-10-31,122.27,123.69,117.04,117.22,120844
2025-11-03,116.26,116.565,112.62,112.97,123123
2025-11-04,111.92,112.2461,108.945,111.06,110084
2025-11-05,111.22,114.441,111.22,113.58,126068
2025-11-06,112.97,114.91,112.41,114.29,84452
2025-11-07,114.28,116.14,113.545,115.7,61918
2025-11-10,117.58,120.24,116.4967,119.35,45500
2025-11-11,119.27,120.24,118.785,119.12,37977
2025-11-12,120.09,123.1899,119.7,122.39,57719
2025-11-13,122.48,122.48,118.395,118.67,47292
2025-11-14,118.17,119.61,117.0901,119.44,42868
2025-11-17,119.46,119.5799,116.64,116.64,57948
2025-11-18,116.53,117.515,115.54,116.07,52489
2025-11-19,116.56,119.08,116.28,118.29,48657
2025-11-20,119.92,121.67,116.28,116.65,80835
2025-11-21,116.72,120.25,116.72,118.96,65918
2025-11-24,119.0,121.71,119.0,121.21,52400
2025-11-25,122.01,125.0,120.3,123.27,60448
2025-11-26,122.68,123.43,118.645,121.12,86042
2025-11-28,121.96,121.96,119.87,121.57,34935
2025-12-01,119.82,122.1,117.48,117.63,69134
2025-12-02,118.87,119.861,116.76,117.08,106763
2025-12-03,118.02,119.97,117.055,119.07,56594
2025-12-04,119.76,120.82,118.14,120.34,59055
2025-12-05,121.06,122.68,120.2695,121.45,60191
2025-12-08,121.64,124.065,120.24,120.73,60276
2025-12-09,121.51,124.4,121.405,121.64,62508
2025-12-10,121.74,127.55,121.74,127.02,90109
2025-12-11,127.21,131.47,127.21,130.27,75463
2025-12-12,130.05,130.98,128.97,130.82,68355
2025-12-15,130.92,132.19,123.101,125.1,127408
2025-12-16,125.86,128.535,124.09,126.04,85144
2025-12-17,125.78,126.63,123.45,125.84,64739
2025-12-18,126.82,130.11,124.34,127.1,90471
2025-12-19,126.53,128.19,125.49,127.56,153463
2025-12-22,127.36,130.83,127.011,129.24,59785
2025-12-23,128.76,131.3799,128.07,129.53,57721
2025-12-24,129.07,129.08,126.59,127.25,35392
2025-12-26,127.49,128.555,125.71,126.7,57763
2025-12-29,126.42,128.065,123.76,125.06,48360
2025-12-30,124.45,128.13,122.97,123.14,117273
2025-12-31,123.38,123.84,118.57,119.74,102575
2026-01-02,120.0,122.71,119.96,120.96,85787
2026-01-05,121.48,129.09,121.48,124.69,182332
2026-01-06,123.9,127.95,122.19,127.36,68662
2026-01-07,127.0,129.06,126.38,127.36,81232
2026-01-08,126.11,128.75,124.62,127.29,123536
2026-01-09,127.71,130.76,126.145,130.44,67165
2026-01-12,130.4,132.435,128.67,131.51,90595
2026-01-13,131.69,132.82,129.41,131.67,68519
2026-01-14,131.75,131.99,126.87,128.39,77049
2026-01-15,129.34,133.51,125.9905,131.28,71336
2026-01-16,132.06,134.4299,129.375,131.63,75138
2026-01-20,128.78,131.67,126.755,126.91,74578
2026-01-21,128.31,128.83,126.03,126.94,67223
2026-01-22,127.44,130.96,127.44,130.96,96386
2026-01-23,130.77,132.2859,127.68,127.885,75811
2026-01-26,128.34,130.48,128.19,128.52,131488
2026-01-27,128.24,128.79,125.26,126.34,81503
2026-01-28,126.36,126.425,121.8336,122.62,52843
2026-01-29,123.59,125.28,120.78,123.82,92636
2026-01-30,121.84,123.505,120.071,120.53,103933
2026-02-02,120.55,125.88,120.55,123.61,100225
2026-02-03,123.55,126.075,115.44,118.13,79236
2026-02-04,119.16,119.7744,112.56,114.26,86222
2026-02-05,113.5,114.75,106.31,107.0,126076
2026-02-06,109.05,112.62,108.28,108.55,108657
2026-02-09,108.73,111.035,107.44,107.77,108327
2026-02-10,107.16,109.02,106.39,107.52,163059
2026-02-11,107.86,110.28,105.01,107.76,178297
2026-02-12,108.15,109.99,104.0,104.93,93589
2026-02-13,105.0,109.03,105.0,108.46,115218
2026-02-17,107.07,107.505,104.31,105.63,91595
2026-02-18,105.75,107.81,104.3758,105.81,55976
2026-02-19,104.84,107.58,104.7,107.47,60960
2026-02-20,107.51,109.37,106.59,108.87,60869
2026-02-23,107.73,107.73,105.01,107.5,59161
2026-02-24,108.17,112.21,108.17,111.68,61512
2026-02-25,113.15,114.36,111.894,112.85,50564
2026-02-26,113.0,114.26,111.8623,113.97,55371
2026-02-27,111.92,114.9,111.15,114.16,96677
2026-03-02,111.94,126.72,111.94,125.48,167307
2026-03-03,121.46,125.42,119.87,124.57,133428
2026-03-04,125.67,128.715,123.61,127.87,81365
2026-03-05,125.83,128.58,120.72,121.45,86636
2026-03-06,118.09,118.75,115.53,117.45,83669
2026-03-09,115.04,119.65,113.26,118.97,113148
2026-03-10,118.61,121.3399,116.955,118.05,131421
2026-03-11,117.88,118.34,115.15,117.79,88247
2026-03-12,115.34,117.365,113.02,116.58,107937
2026-03-13,116.74,121.44,116.74,119.23,109362
2026-03-16,120.52,128.64,120.52,126.85,203051
2026-03-17,127.17,130.59,123.47,123.49,180137
2026-03-18,123.1,127.08,118.08,119.65,150708
2026-03-19,118.51,120.375,115.8,118.43,138393
2026-03-20,118.72,118.99,115.31,118.47,443697
2026-03-23,120.09,124.93,118.2,120.01,256066
2026-03-24,119.64,124.37,118.35,123.31,148313
2026-03-25,124.79,126.85,121.87,126.16,150684
2026-03-26,125.9,127.605,124.53,125.06,140074
2026-03-27,124.18,125.0,122.0,123.99,108788
2026-03-30,125.71,126.33,123.01,125.21,105396
2026-03-31,127.46,130.91,125.195,130.61,218942
2026-04-01,131.71,137.278,131.71,135.81,144581
2026-04-02,134.15,137.335,132.0001,135.66,110180
2026-04-06,135.5,135.8,131.36,131.84,160484
2026-04-07,131.05,133.82,128.6,131.45,169715
2026-04-08,136.46,141.435,135.16,135.72,171345
2026-04-09,134.68,138.04,133.85,136.24,122897
2026-04-10,136.32,137.45,135.26,136.82,118218
2026-04-13,136.3,138.58,135.24,138.58,75496
2026-04-14,138.88,139.59,136.0,137.29,147812
2026-04-15,136.61,138.075,133.345,133.82,128136
2026-04-16,133.09,134.79,130.37,133.62,173235
2026-04-17,134.66,140.5498,134.405,139.46,154352
2026-04-20,138.44,139.99,137.49,137.49,83932
2026-04-21,137.24,138.3,127.31,129.5,117097
2026-04-22,130.81,134.438,129.755,132.02,105204
