Date,Open,High,Low,Close,Volume,PriceMode
2023-04-11,100.8,101.0,99.01,99.92,60417847,adjusted
2023-04-12,100.4,100.51,97.705,97.83,56735007,adjusted
2023-04-13,98.95,102.57,98.71,102.4,67925138,adjusted
2023-04-14,102.07,103.2013,101.11,102.51,51450522,adjusted
2023-04-17,103.16,103.73,101.59,102.74,39791535,adjusted
2023-04-18,103.95,104.2,101.52,102.3,39790518,adjusted
2023-04-19,101.58,105.12,101.39,104.3,58398890,adjusted
2023-04-20,103.53,105.25,103.21,103.81,57696866,adjusted
2023-04-21,106.1,108.15,105.08,106.96,86774185,adjusted
2023-04-24,107.655,109.23,105.07,106.21,69575610,adjusted
2023-04-25,104.91,105.45,102.45,102.57,65026818,adjusted
2023-04-26,105.04,106.62,104.1,104.98,71821215,adjusted
2023-04-27,108.16,110.86,106.8,109.82,149961167,adjusted
2023-04-28,107.73,109.48,104.33,105.45,130715946,adjusted
2023-05-01,104.95,105.23,101.82,102.05,74728096,adjusted
2023-05-02,101.47,103.9,101.15,103.63,73469350,adjusted
2023-05-03,103.735,105.96,103.28,103.65,65051925,adjusted
2023-05-04,104.04,105.39,103.3117,104.0,45345523,adjusted
2023-05-05,104.27,105.76,103.55,105.655,56951744,adjusted
2023-05-08,105.04,106.095,104.7001,105.83,49430909,adjusted
2023-05-09,105.48,106.79,105.1567,106.62,44089359,adjusted
2023-05-10,108.1,110.67,108.05,110.19,78627616,adjusted
2023-05-11,111.03,113.28,110.49,112.18,74924841,adjusted
2023-05-12,112.16,112.64,109.3185,110.26,49852671,adjusted
2023-05-15,111.15,112.29,109.25,111.2,53011145,adjusted
2023-05-16,111.05,114.7899,111.05,113.4,71472908,adjusted
2023-05-17,114.89,115.83,114.22,115.5,65655177,adjusted
2023-05-18,116.69,118.6,116.335,118.15,73174087,adjusted
2023-05-19,118.16,118.31,115.7,116.25,55056307,adjusted
2023-05-22,116.77,116.77,114.25,115.01,70741123,adjusted
2023-05-23,114.27,117.14,113.78,114.99,67576262,adjusted
2023-05-24,115.35,117.34,115.02,116.75,63487938,adjusted
2023-05-25,116.63,116.87,114.31,115.0,66496681,adjusted
2023-05-26,116.04,121.5,116.02,120.11,96779889,adjusted
2023-05-30,122.37,122.92,119.855,121.66,64314808,adjusted
2023-05-31,121.45,122.04,119.17,120.58,71769273,adjusted
2023-06-01,120.69,123.49,119.93,122.77,54375131,adjusted
2023-06-02,124.92,126.39,124.015,124.25,61264414,adjusted
2023-06-05,123.36,125.8,123.03,125.3,47950128,adjusted
2023-06-06,125.07,127.4,125.0,126.61,45695212,adjusted
2023-06-07,127.01,127.365,120.63,121.23,95663275,adjusted
2023-06-08,123.01,125.625,122.2579,124.25,62159270,adjusted
