Date,Open,High,Low,Close,Volume
2025-04-17,55.72,56.55,54.51,55.29,1791422
2025-04-21,53.65,54.0682,50.81,52.12,2728002
2025-04-22,52.98,55.9,52.98,55.13,2794800
2025-04-23,60.92,63.71,58.82,59.34,3576834
2025-04-24,60.31,64.0,60.255,63.51,3126674
2025-04-25,63.02,65.6393,62.89,64.49,1985616
2025-04-28,64.82,65.9,63.42,64.81,2063165
2025-04-29,64.54,65.63,64.19,64.84,1573091
2025-04-30,61.46,64.48,61.054,64.32,2530542
2025-05-01,67.9,70.94,67.675,69.17,5171186
2025-05-02,70.58,73.05,70.5,71.64,3342422
2025-05-05,70.505,72.56,70.0312,70.95,3153163
2025-05-06,68.01,70.38,66.71,69.79,2840359
2025-05-07,70.1,70.57,67.3,69.62,4432005
2025-05-08,72.89,72.89,67.5,70.59,6311231
2025-05-09,70.74,73.28,69.87,70.57,3409028
2025-05-12,76.84,78.5,75.23,77.77,4661054
2025-05-13,77.94,80.11,77.7,78.9,6198426
2025-05-14,79.52,80.93,78.21,80.7,3767892
2025-05-15,78.83,80.25,78.31,78.82,2127210
2025-05-16,78.85,79.42,77.99,78.6,2712469
2025-05-19,75.81,79.46,75.2587,79.38,2352056
2025-05-20,78.92,80.19,78.17,79.45,2088538
2025-05-21,80.45,83.405,78.87,79.56,3574376
2025-05-22,78.94,80.92,78.395,78.88,2222372
2025-05-23,76.15,78.71,75.33,78.46,2309448
2025-05-27,80.5,82.96,79.2,81.19,4104502
2025-05-28,83.0,83.545,77.75,78.25,4536405
2025-05-29,81.87,82.38,79.14,79.52,3934617
2025-05-30,77.22,78.22,73.66,75.63,3714677
2025-06-02,75.74,76.87,73.85,76.78,2548243
2025-06-03,77.75,81.22,76.9117,80.5,3187703
2025-06-04,83.31,83.53,80.565,81.63,2627733
2025-06-05,82.51,83.5,78.91,79.65,2348951
2025-06-06,80.78,81.12,78.67,79.74,2035454
2025-06-09,81.32,82.316,79.5,81.19,2345915
2025-06-10,81.74,82.29,79.8554,82.02,1947467
2025-06-11,82.25,83.35,80.92,81.51,1941680
2025-06-12,81.04,82.09,80.41,80.95,1968779
2025-06-13,78.9,79.7999,76.88,77.37,2329482
2025-06-16,78.84,82.39,78.675,80.76,2312418
2025-06-17,80.14,82.15,79.205,79.77,2110229
2025-06-18,80.02,83.9,79.725,82.29,3647615
2025-06-20,83.24,83.76,80.64,81.2,2806660
2025-06-23,80.0,81.515,77.8393,80.64,2853616
2025-06-24,81.79,82.49,80.1834,80.96,2656066
2025-06-25,82.17,86.22,81.61,85.63,5400233
2025-06-26,86.5,90.18,84.9889,89.88,5234768
2025-06-27,89.28,89.85,86.0801,87.23,4584235
2025-06-30,88.17,90.1223,88.03,89.21,3203474
2025-07-01,88.34,89.36,84.45,86.64,2756535
2025-07-02,86.0,88.41,84.8,88.36,1937690
2025-07-03,90.0,91.8,89.5,90.9,2017623
2025-07-07,89.59,91.1096,87.07,88.05,2747143
2025-07-08,89.99,90.98,89.16,90.4,2660155
2025-07-09,91.39,92.705,89.73,91.25,2027409
2025-07-10,93.32,94.12,90.93,93.72,2314733
2025-07-11,92.0,93.52,91.925,93.3,1510420
2025-07-14,92.87,95.6,91.19,94.52,2456102
2025-07-15,99.195,100.51,95.4576,96.07,4052533
2025-07-16,95.82,98.085,93.96,97.82,2291383
2025-07-17,99.23,101.34,98.6,100.28,3485962
2025-07-18,100.54,101.11,98.54,99.6,2594783
2025-07-21,99.5,101.04,98.2843,99.88,1881999
2025-07-22,99.93,99.93,94.58,97.02,2939464
2025-07-23,97.26,101.13,97.26,98.43,2524522
2025-07-24,98.28,100.09,98.26,98.72,1989892
2025-07-25,98.95,100.15,98.2,100.14,1596255
2025-07-28,102.55,104.47,101.9,104.3,2468132
2025-07-29,106.755,109.9,106.09,106.98,3946757
2025-07-30,107.17,109.09,105.13,107.23,2307360
2025-07-31,109.66,111.61,106.8276,107.6,3412257
2025-08-01,101.5,104.6,98.9527,102.79,3434620
2025-08-04,103.84,106.84,102.67,106.74,2453487
2025-08-05,107.26,107.99,103.77,105.6,2126167
2025-08-06,108.17,108.45,105.0501,107.15,2456822
2025-08-07,111.9565,114.26,110.355,113.82,4458315
2025-08-08,114.23,115.9192,112.5858,115.44,3484912
2025-08-11,115.06,118.0,113.52,113.6,4006187
2025-08-12,114.6,118.0,114.26,116.56,4024211
2025-08-13,120.36,123.25,112.14,114.01,10793748
2025-08-14,91.1,93.08,86.5,91.65,28971756
2025-08-15,91.25,95.37,90.286,93.4,8990757
2025-08-18,92.08,93.25,89.9001,90.49,4692791
2025-08-19,89.85,90.065,87.75,87.76,4490014
2025-08-20,86.5,87.24,84.3502,86.55,4682586
2025-08-21,86.33,87.45,85.52,86.6,3058042
2025-08-22,86.78,91.93,86.3,89.9,3902367
2025-08-25,89.5,91.75,88.84,90.5,2843259
2025-08-26,90.74,93.4125,90.74,91.58,3113959
2025-08-27,91.3,92.1594,90.27,90.71,4306353
2025-08-28,91.06,95.97,91.0,95.2,5218616
2025-08-29,94.0,94.19,89.68,90.47,3740257
2025-09-02,87.11,88.24,85.9409,87.8,4122947
2025-09-03,88.09,89.965,87.1456,88.47,3312816
2025-09-04,90.5,95.67,90.0,95.62,5600330
2025-09-05,98.215,100.8229,94.55,97.84,7214667
2025-09-08,98.79,99.9,96.82,98.67,2941158
2025-09-09,99.08,99.32,95.5,99.22,2790121
2025-09-10,102.65,106.8,102.16,103.49,5020054
2025-09-11,102.54,105.9984,101.64,103.51,3944069
2025-09-12,101.61,103.92,101.2,102.99,3475647
2025-09-15,103.53,108.05,101.384,106.34,4235370
2025-09-16,106.7,107.35,102.865,104.47,3712737
2025-09-17,104.33,104.4,100.63,103.41,3901118
2025-09-18,106.33,108.39,105.12,108.05,3659715
2025-09-19,107.91,109.735,106.96,109.11,3427414
2025-09-22,109.0,115.34,108.8,114.6,4578981
2025-09-23,115.0,115.0,108.01,109.29,3488349
2025-09-24,110.03,110.125,104.78,106.52,3292053
2025-09-25,102.72,107.79,102.14,106.57,2602702
2025-09-26,106.45,107.58,104.78,106.99,2968548
2025-09-29,108.54,109.7,107.1368,107.97,2411674
2025-09-30,108.54,110.6,105.51,107.72,2331189
2025-10-01,105.02,114.86,105.02,114.65,3101718
2025-10-02,117.0,118.54,112.03,112.79,3007504
2025-10-03,114.33,117.17,110.82,113.58,3016839
2025-10-06,116.98,118.55,113.085,114.77,3775532
2025-10-07,116.345,117.256,110.02,113.56,3932266
2025-10-08,114.68,117.45,113.97,116.67,2378720
2025-10-09,117.02,122.93,116.5,122.35,3574624
2025-10-10,122.0,122.01,111.075,111.1,3883749
2025-10-13,117.28,117.74,113.8,115.13,2868279
2025-10-14,111.39,113.27,108.19,109.37,2641084
2025-10-15,112.34,113.061,108.19,110.41,3175460
2025-10-16,112.86,117.95,112.32,115.96,3368319
2025-10-17,113.87,117.525,113.04,116.35,2405703
2025-10-20,119.66,125.0,119.51,120.2,3075798
2025-10-21,121.4,123.15,119.675,120.79,2993421
2025-10-22,120.1,122.65,112.96,115.37,3602307
2025-10-23,115.15,121.875,115.0,121.52,2603582
2025-10-24,124.82,132.0,124.475,129.34,5477087
2025-10-27,133.22,136.0,131.37,134.99,4588779
2025-10-28,133.91,136.13,131.45,134.24,3008434
2025-10-29,136.75,141.43,135.55,138.06,3712038
2025-10-30,134.46,137.1699,132.43,132.71,3002514
2025-10-31,135.55,136.7,128.08,131.96,4537079
2025-11-03,133.54,135.5,130.515,132.0,3782657
2025-11-04,125.94,131.475,123.75,128.7,4230920
2025-11-05,131.71,139.345,126.0,134.63,8777359
2025-11-06,153.7,162.5,150.525,159.3,10803411
2025-11-07,146.5,155.0,145.41,154.51,7985116
2025-11-10,159.0,168.57,157.65,166.72,6874710
2025-11-11,162.33,163.12,156.3601,158.01,4184656
2025-11-12,161.0,164.01,155.83,156.67,3716858
2025-11-13,152.22,152.67,136.74,139.97,7205788
2025-11-14,134.37,146.02,132.51,139.33,4134938
2025-11-17,138.04,144.12,136.305,139.07,3523532
2025-11-18,136.86,139.75,132.99,138.15,3109052
2025-11-19,138.68,147.57,137.87,142.94,3658492
2025-11-20,150.0,155.7,133.24,135.61,5688714
2025-11-21,135.84,142.85,130.42,139.51,5003020
2025-11-24,145.11,155.82,145.11,151.81,5471197
2025-11-25,146.2,149.09,142.46,148.85,6559676
2025-11-26,148.47,156.17,147.0,154.0,3664308
2025-11-28,158.36,166.8099,156.28,164.26,4781486
2025-12-01,160.41,165.73,160.0,163.5,4136210
2025-12-02,168.0,172.58,162.27,164.89,4572612
2025-12-03,164.37,171.18,158.2101,170.96,4085695
2025-12-04,169.6,186.48,169.37,177.35,6568612
2025-12-05,186.0,188.36,181.48,181.79,5181663
2025-12-08,187.24,190.85,179.0,185.86,5850010
2025-12-09,180.6,195.0,180.35,192.73,3982101
2025-12-10,193.32,200.19,191.44,197.45,4188459
2025-12-11,192.66,200.01,188.75,198.5,5474386
2025-12-12,195.0,196.0358,176.63,178.34,7353025
2025-12-15,183.83,186.53,177.0,178.45,4507400
2025-12-16,177.55,182.5559,172.06,175.2,4319557
2025-12-17,180.0,186.67,170.115,170.44,4582835
2025-12-18,178.75,179.5,170.61,175.71,4707762
2025-12-19,178.7,187.12,174.81,185.83,4440991
2025-12-22,192.87,197.21,189.5,190.98,3379952
2025-12-23,187.56,192.99,187.3,191.87,2052712
2025-12-24,192.96,195.24,189.58,191.37,1566297
2025-12-26,193.09,193.99,188.1046,191.72,1707619
2025-12-29,187.95,190.75,183.55,189.02,2023573
2025-12-30,190.0,190.185,186.43,186.81,1259534
2025-12-31,187.72,188.7,183.81,184.57,2170227
2026-01-02,188.0,195.92,187.0201,194.33,3515088
2026-01-05,197.66,200.18,179.75,186.36,5235395
2026-01-06,182.32,194.23,176.99,194.11,4647469
2026-01-07,190.0,193.59,185.0,191.62,3064297
2026-01-08,190.16,191.21,171.8,173.15,5984996
2026-01-09,169.0,181.55,167.5,178.06,5456506
2026-01-12,174.5,186.0,174.5,185.18,5984617
2026-01-13,189.08,195.89,186.98,190.03,4541334
2026-01-14,190.74,196.73,182.56,184.11,2882756
2026-01-15,192.33,210.9,190.95,195.96,7028766
2026-01-16,197.0,201.93,189.59,191.04,3592265
2026-01-20,186.31,198.35,186.03,193.46,4297635
2026-01-21,197.51,208.1,191.0,201.46,5978397
2026-01-22,208.2,213.3,198.8,202.72,4101264
2026-01-23,198.23,200.225,189.5,196.94,2564919
2026-01-26,196.28,205.0,192.38,197.76,3097437
2026-01-27,201.38,216.04,200.6,214.0,4042348
2026-01-28,214.01,222.97,210.5521,221.14,4303482
2026-01-29,221.0,222.27,206.14,215.86,4535801
2026-01-30,221.57,237.18,210.4801,212.18,7083213
2026-02-02,208.79,229.36,208.0416,222.44,5212032
2026-02-03,232.01,241.5,221.05,229.18,6163415
2026-02-04,232.65,240.39,203.33,211.0,13363059
2026-02-05,179.11,211.0,175.24,209.24,12867138
2026-02-06,216.53,234.0,213.0,227.68,6589945
2026-02-09,227.0,247.145,219.68,242.46,5940621
2026-02-10,232.195,236.11,225.18,228.37,7514114
2026-02-11,234.98,237.6,218.84,223.69,5608441
2026-02-12,227.26,227.47,209.23,216.1,6733695
2026-02-13,222.01,223.38,211.0,217.23,4052194
2026-02-17,212.4,224.39,204.57,219.96,4616611
2026-02-18,220.72,229.0,219.16,223.89,3227063
2026-02-19,221.96,232.98,216.87,232.48,4084723
2026-02-20,232.0,252.49,229.51,248.18,6285866
2026-02-23,248.18,255.0,246.28,248.89,4712669
2026-02-24,253.25,261.33,247.93,254.86,4618948
2026-02-25,260.6,276.5,259.0,267.9,7096847
2026-02-26,268.51,270.49,246.6993,250.14,7894019
2026-02-27,247.02,260.91,241.71,258.93,15226141
2026-03-02,274.93,299.09,271.6187,298.91,10243375
2026-03-03,285.87,293.1499,271.68,280.81,8099462
2026-03-04,295.785,300.2,260.65,274.86,10520121
2026-03-05,262.71,275.34,246.57,253.87,8812334
2026-03-06,239.45,257.555,230.095,235.72,8055875
2026-03-09,236.39,254.355,236.0,252.32,10589650
2026-03-10,259.0,272.59,258.18,260.64,7866085
2026-03-11,251.54,258.0,242.822,251.41,6806883
2026-03-12,244.8,251.12,239.08,241.27,5718793
2026-03-13,248.38,251.66,241.21,242.76,3932607
2026-03-16,255.01,262.7884,242.76,247.37,6165235
2026-03-17,235.26,252.49,230.2,245.8,7599880
2026-03-18,251.94,265.8,251.03,257.21,9952679
2026-03-19,246.0,276.24,243.88,275.57,9382823
2026-03-20,280.53,281.16,241.01,253.63,51484838
2026-03-23,254.19,267.67,250.15,255.05,9205157
2026-03-24,255.25,277.37,255.15,272.33,9338815
2026-03-25,275.0,278.8,262.0,272.04,5314106
2026-03-26,261.135,263.0,243.075,243.29,6390915
2026-03-27,243.81,253.6,239.394,243.48,5433526
2026-03-30,247.575,248.93,215.55,219.65,8235168
2026-03-31,224.08,238.7717,220.2,238.21,6152021
2026-04-01,244.14,256.88,244.14,247.8,6927757
2026-04-02,235.0,261.9,231.7874,258.16,5188064
2026-04-06,262.8,267.59,249.72,253.22,3772201
2026-04-07,251.87,259.98,247.0,255.1,4027482
2026-04-08,277.3,284.98,265.72,281.79,7230068
2026-04-09,286.4,300.9999,277.19,284.17,6374679
2026-04-10,295.95,310.984,275.69,307.5,7968980
2026-04-13,305.75,313.0,302.81,307.93,4516785
2026-04-14,317.08,320.0,299.0,313.42,4500090
2026-04-15,313.5,322.48,304.06,308.2,4953430
2026-04-16,315.0,332.0,312.92,328.0,6805381
2026-04-17,333.49,345.12,332.25,345.02,5628890
2026-04-20,346.28,348.47,335.0,347.51,3872484
