Date,Open,High,Low,Close,Volume,PriceMode
2025-09-29,18.0,22.1,8.05,22.1,24361660,adjusted
2025-09-30,28.85,34.2799,27.11,28.6,47733789,adjusted
2025-10-01,28.67,28.67,23.0,24.83,14015831,adjusted
2025-10-02,25.07,26.2,22.01,24.69,8152832,adjusted
2025-10-03,25.11,27.69,23.69,24.37,5074577,adjusted
2025-10-06,24.62,26.946,23.2867,26.17,4436691,adjusted
2025-10-07,25.87,28.21,24.91,26.69,3605323,adjusted
2025-10-08,26.26,30.88,26.2501,30.36,7393281,adjusted
2025-10-09,34.22,36.6,32.8,35.42,9476366,adjusted
2025-10-10,34.21,36.4,31.02,31.1,5024745,adjusted
2025-10-13,33.52,34.2,28.8,32.57,4787925,adjusted
2025-10-14,32.0,34.2025,31.01,32.58,3839762,adjusted
2025-10-15,33.31,33.44,30.53,32.43,2940445,adjusted
2025-10-16,32.69,34.3999,31.5,32.44,3215684,adjusted
2025-10-17,32.305,34.9,31.0,31.0,3185836,adjusted
2025-10-20,31.6,31.96,29.6,30.0,2053509,adjusted
2025-10-21,30.25,31.24,29.26,30.08,1186004,adjusted
2025-10-22,30.5,30.775,27.7,29.48,1596785,adjusted
2025-10-23,29.66,30.15,29.0118,29.59,793927,adjusted
2025-10-24,30.0,30.05,28.701,29.57,1512649,adjusted
2025-10-27,29.61,31.9799,29.45,30.89,5555432,adjusted
2025-10-28,30.53,31.9699,28.53,30.76,2906696,adjusted
2025-10-29,31.0,31.99,29.5,31.99,3200789,adjusted
2025-10-30,25.94,27.9,24.6872,26.16,6085316,adjusted
2025-10-31,26.0,27.85,25.81,26.32,2356426,adjusted
2025-11-03,26.49,26.5,23.62,23.76,1786867,adjusted
2025-11-04,23.5,23.5,21.16,21.9,2643474,adjusted
2025-11-05,21.6,21.8,20.1,20.25,1754418,adjusted
2025-11-06,20.08,20.13,17.55,18.65,3970355,adjusted
2025-11-07,17.61,18.9499,17.0,17.95,2895334,adjusted
2025-11-10,18.68,19.0384,17.32,17.88,1607754,adjusted
2025-11-11,18.02,18.24,16.75,17.4,1441845,adjusted
2025-11-12,17.44,19.81,17.33,19.55,2401264,adjusted
2025-11-13,19.12,19.2198,17.9,18.19,1574986,adjusted
2025-11-14,17.14,18.5,17.14,17.48,729051,adjusted
2025-11-17,17.9,18.65,17.29,18.11,1097904,adjusted
2025-11-18,17.84,18.7,17.54,17.59,603763,adjusted
2025-11-19,17.62,18.15,16.8,17.51,918599,adjusted
2025-11-20,18.1,18.95,17.16,17.34,1264958,adjusted
2025-11-21,17.17,18.1,16.47,17.18,1366277,adjusted
2025-11-24,17.61,18.15,16.91,18.06,1416511,adjusted
2025-11-25,18.12,20.2699,17.47,19.86,2843614,adjusted
2025-11-26,20.13,21.54,19.71,20.5,1493526,adjusted
2025-11-28,20.4,20.86,19.91,20.28,420327,adjusted
2025-12-01,21.8937,23.12,20.5001,22.11,3684990,adjusted
2025-12-02,21.79,22.3,20.5,21.36,1829032,adjusted
2025-12-03,21.11,21.88,20.71,21.87,1060428,adjusted
2025-12-04,21.49,23.39,21.45,22.75,1203077,adjusted
2025-12-05,22.13,22.98,21.8,22.07,822794,adjusted
2025-12-08,22.5,23.0,21.6,22.91,969484,adjusted
2025-12-09,22.7,23.59,22.42,22.76,1170321,adjusted
2025-12-10,22.87,23.0,20.78,21.13,1716942,adjusted
2025-12-11,20.29,20.46,19.35,19.86,2485962,adjusted
2025-12-12,19.48,19.97,18.51,18.56,1129280,adjusted
2025-12-15,18.65,18.86,17.5,17.74,1091980,adjusted
2025-12-16,17.41,18.2,17.36,17.85,708513,adjusted
2025-12-17,18.34,18.489,17.02,17.15,748519,adjusted
2025-12-18,17.5,18.26,17.2858,17.89,806320,adjusted
2025-12-19,18.0,18.95,17.905,18.37,1621758,adjusted
2025-12-22,18.68,19.15,18.15,18.38,802559,adjusted
2025-12-23,18.07,18.51,17.908,18.34,538070,adjusted
2025-12-24,17.91,18.63,17.88,18.43,177454,adjusted
2025-12-26,18.3,18.39,17.81,17.95,564040,adjusted
2025-12-29,17.34,17.815,17.19,17.31,569781,adjusted
2025-12-30,17.34,17.66,17.02,17.12,636205,adjusted
2025-12-31,17.1,17.58,16.75,17.41,731567,adjusted
2026-01-02,17.95,19.2,17.6116,18.93,833904,adjusted
2026-01-05,18.96,19.45,17.98,17.98,709325,adjusted
2026-01-06,18.2,19.9799,18.18,19.7,1549989,adjusted
2026-01-07,19.78,19.935,18.85,19.68,672971,adjusted
2026-01-08,19.68,19.8078,18.58,18.88,593221,adjusted
2026-01-09,19.2,19.32,18.51,18.6,638437,adjusted
2026-01-12,18.38,18.9,18.07,18.42,758571,adjusted
2026-01-13,18.82,20.2,18.82,19.51,1450889,adjusted
2026-01-14,19.41,20.6,19.19,19.49,1366917,adjusted
2026-01-15,19.97,20.88,19.465,19.92,1549339,adjusted
2026-01-16,20.25,21.0099,19.73,20.35,2128276,adjusted
2026-01-20,19.74,22.0,19.5412,20.5,1801742,adjusted
2026-01-21,20.42,20.69,18.49,19.48,1971147,adjusted
2026-01-22,19.28,20.81,18.91,19.18,1568499,adjusted
2026-01-23,19.42,19.42,17.66,17.96,1217645,adjusted
2026-01-26,17.95,17.95,16.9267,17.4,1232089,adjusted
2026-01-27,17.65,18.36,17.2,18.0,921562,adjusted
2026-01-28,18.54,18.69,17.4,17.46,887484,adjusted
2026-01-29,17.5,17.9099,16.94,17.33,912432,adjusted
2026-01-30,17.06,17.76,15.53,15.66,3054015,adjusted
2026-02-02,15.51,16.99,15.45,16.62,1954476,adjusted
2026-02-03,16.9,17.315,16.05,17.0,1509926,adjusted
2026-02-04,16.72,17.78,15.67,17.2,3170514,adjusted
2026-02-05,13.6,15.92,13.485,15.53,5706322,adjusted
2026-02-06,14.97,16.43,14.2433,15.74,2387166,adjusted
2026-02-09,15.75,16.165,14.85,14.89,2094972,adjusted
2026-02-10,15.05,16.3,14.77,15.8,2847437,adjusted
2026-02-11,16.29,18.25,15.89,18.03,2403115,adjusted
2026-02-12,17.7,17.8,15.85,16.0,2281659,adjusted
2026-02-13,16.01,18.78,16.01,17.74,2009625,adjusted
2026-02-17,17.27,20.0961,17.09,19.12,2412893,adjusted
2026-02-18,19.31,20.49,18.7,19.59,1387924,adjusted
2026-02-19,19.43,19.43,18.7,19.06,649403,adjusted
2026-02-20,18.79,19.49,18.34,18.66,932401,adjusted
2026-02-23,18.5,19.5799,18.02,18.47,1113062,adjusted
2026-02-24,18.42,20.4,18.22,20.15,2039374,adjusted
2026-02-25,20.68,20.8,19.65,20.47,2192930,adjusted
2026-02-26,20.2,20.74,18.8,20.21,1394011,adjusted
2026-02-27,19.79,19.895,18.63,19.72,1332001,adjusted
2026-03-02,18.77,22.19,18.71,21.21,2183864,adjusted
2026-03-03,20.15,21.08,19.37,20.85,1771310,adjusted
2026-03-04,21.17,21.81,20.21,20.59,1540433,adjusted
2026-03-05,20.3,20.425,18.86,18.94,1435298,adjusted
2026-03-06,18.5,18.5,16.38,16.57,3276791,adjusted
2026-03-09,16.28,17.87,15.832,17.76,1494323,adjusted
