Date,Open,High,Low,Close,Volume
2023-08-17,88.12,89.14,87.81,87.94,20232149
2023-08-18,87.43,88.92,87.15,88.81,17653648
2023-08-21,89.17,89.53,87.6382,88.25,15244236
2023-08-22,88.36,88.67,87.515,87.57,12869736
2023-08-23,86.62,87.4299,85.87,87.35,19399283
2023-08-24,86.56,87.67,86.5,86.75,16727513
2023-08-25,87.27,88.03,86.51,87.59,19018407
2023-08-28,87.82,88.84,87.6688,88.18,12859097
2023-08-29,88.5,88.51,87.54,88.42,13509662
2023-08-30,88.82,89.02,88.47,88.86,13945062
2023-08-31,89.19,89.34,88.28,88.92,14808692
2023-09-01,89.9,90.835,89.88,90.74,17882080
2023-09-05,91.25,92.15,91.16,91.22,24368698
2023-09-06,91.04,91.75,90.59,91.26,20162145
2023-09-07,91.44,91.905,91.0088,91.17,15364572
2023-09-08,91.6,92.71,91.55,92.05,17375861
2023-09-11,92.72,93.0,90.47,90.84,22047498
2023-09-12,91.82,93.08,91.65,92.98,26799673
2023-09-13,93.07,93.26,91.8,92.28,18157686
2023-09-14,93.24,93.685,92.96,93.36,18549904
2023-09-15,92.5,93.41,92.01,92.01,24806371
2023-09-18,92.28,92.55,91.433,92.11,16873326
2023-09-19,92.8,92.93,90.71,91.25,18135903
2023-09-20,90.8,91.83,90.34,90.4,17970995
2023-09-21,91.02,91.23,89.01,89.16,21723105
2023-09-22,89.83,90.43,89.225,89.31,21036026
2023-09-25,89.07,90.57,89.07,90.43,17536880
2023-09-26,89.65,90.45,89.51,89.91,16729981
2023-09-27,91.03,92.41,90.625,92.15,23144708
2023-09-28,91.75,92.785,91.54,92.25,24231374
2023-09-29,92.11,92.47,90.045,90.39,24184570
2023-10-02,90.27,90.51,87.98,88.59,25299903
2023-10-03,88.38,88.7,87.66,88.53,20733283
2023-10-04,87.21,87.36,84.91,85.75,29786159
2023-10-05,84.52,85.97,84.52,85.22,23518463
2023-10-06,85.22,86.51,84.2601,85.73,25740547
2023-10-09,88.03,88.96,87.4012,88.59,30744526
2023-10-10,88.67,89.285,88.17,88.7,20850253
2023-10-11,87.79,87.88,86.5538,87.56,23572661
2023-10-12,88.49,88.57,87.2525,87.66,19993223
2023-10-13,89.09,90.02,88.71,89.59,24266126
2023-10-16,90.17,90.455,89.33,90.19,19182636
2023-10-17,89.99,91.41,89.855,91.13,20211959
2023-10-18,91.5,92.34,91.29,91.96,23808386
2023-10-19,91.64,92.56,90.77,91.8,31648532
2023-10-20,91.64,91.98,89.945,90.26,23274777
2023-10-23,89.74,89.75,88.39,88.8,25944068
2023-10-24,89.02,89.09,87.52,87.55,22135798
2023-10-25,87.61,88.06,86.95,87.39,20706324
2023-10-26,86.59,87.11,85.8452,86.71,22385166
2023-10-27,86.62,86.945,84.34,84.63,26904713
2023-10-30,84.93,85.54,84.09,84.91,22765336
2023-10-31,85.01,85.37,84.16,85.19,18602849
2023-11-01,85.73,86.19,84.87,84.99,23041252
2023-11-02,85.2,87.64,84.71,87.56,22661491
2023-11-03,87.4,87.675,86.15,86.68,23617502
2023-11-06,87.37,87.37,85.45,85.7,20517697
2023-11-07,84.58,84.73,83.425,83.8,23775148
2023-11-08,83.48,84.03,82.7159,82.75,25371001
2023-11-09,83.36,83.55,82.45,82.5,19116124
2023-11-10,83.43,83.61,82.62,83.41,17291783
2023-11-13,83.54,84.18,83.28,84.01,14223684
2023-11-14,84.33,84.995,84.19,84.76,17361991
2023-11-15,84.63,85.6664,84.48,84.6,16521763
2023-11-16,83.8,84.12,82.105,82.95,26582958
2023-11-17,83.66,85.25,83.46,84.69,24429670
2023-11-20,85.04,85.5399,84.7901,84.81,14549488
2023-11-21,84.41,84.77,83.814,84.62,13486888
2023-11-22,82.93,84.65,82.46,84.58,18275119
2023-11-24,84.55,85.56,84.5,84.93,9576297
2023-11-27,84.49,84.78,83.84,84.63,12250905
2023-11-28,84.8,85.43,84.49,84.65,14460898
2023-11-29,85.18,85.285,83.745,84.02,22633990
2023-11-30,84.74,85.79,83.57,84.58,29182290
2023-12-01,84.48,86.025,84.1,85.02,21523970
2023-12-04,84.4,85.16,84.01,84.63,18535141
2023-12-05,84.58,84.74,83.1,83.15,18873576
2023-12-06,82.61,83.19,81.59,81.91,31092226
2023-12-07,82.29,82.695,81.055,81.35,20454412
2023-12-08,81.89,82.48,81.725,82.23,17063628
2023-12-11,82.3,82.6,81.92,82.33,14672064
2023-12-12,81.57,81.66,80.74,81.2,22693343
2023-12-13,81.25,82.355,80.87,82.33,23222819
2023-12-14,83.16,84.86,83.16,84.75,30358689
2023-12-15,83.99,84.46,83.6,84.3,23183183
2023-12-18,84.98,85.41,84.1,84.18,21223566
2023-12-19,84.34,85.28,84.15,85.19,18405433
2023-12-20,85.49,85.99,84.3,84.4,19909087
2023-12-21,84.57,84.86,83.935,84.73,13031439
2023-12-22,85.34,85.715,84.845,84.98,12519124
2023-12-26,85.7,86.165,85.44,85.71,12991727
2023-12-27,85.71,86.0,85.02,85.33,9999751
2023-12-28,84.89,85.215,84.0,84.03,13099049
2023-12-29,84.32,84.4,83.59,83.84,12172730
2024-01-02,84.43,85.52,84.31,84.74,19650895
2024-01-03,84.87,86.425,84.44,86.12,18967999
2024-01-04,86.74,87.11,84.56,84.61,21024516
2024-01-05,85.42,85.46,84.2882,84.68,16993554
2024-01-08,83.24,83.8,82.1025,83.7,23609342
2024-01-09,83.81,83.9,82.175,82.36,16875228
2024-01-10,82.52,82.5505,81.22,81.55,16579879
2024-01-11,81.99,82.2,81.43,81.76,19294285
2024-01-12,83.02,83.345,82.18,82.68,19384595
2024-01-16,82.5,82.61,80.66,80.71,18015626
2024-01-17,79.88,80.84,79.7,80.04,19642135
2024-01-18,80.06,80.13,78.9823,79.91,17852797
2024-01-19,79.87,80.18,79.59,80.17,19970105
2024-01-22,80.0,80.645,79.48,80.47,15068363
2024-01-23,80.34,81.29,80.22,80.64,12354612
2024-01-24,81.06,81.83,80.68,81.79,16907993
2024-01-25,82.37,83.66,81.88,83.63,18804724
2024-01-26,83.54,84.28,82.925,84.25,18234763
2024-01-29,84.12,84.25,83.25,84.13,14840315
2024-01-30,83.3,85.02,82.98,85.0,17670559
2024-01-31,85.0,85.16,83.37,83.41,19290372
2024-02-01,83.91,84.3,82.63,83.4,25550688
2024-02-02,84.1,84.18,82.82,83.52,19037512
2024-02-05,83.01,83.805,82.405,83.31,15796807
2024-02-06,83.72,84.4,83.23,83.58,14028149
2024-02-07,83.82,84.175,83.07,83.75,13460228
2024-02-08,83.7,84.92,83.68,84.61,18100539
2024-02-09,84.77,85.13,83.22,83.31,19036669
2024-02-12,83.6,84.47,83.6,84.23,12946927
2024-02-13,84.31,84.6,82.835,83.38,20578407
2024-02-14,83.99,84.245,82.86,83.3,20447286
2024-02-15,83.28,85.856,83.21,85.62,21682213
2024-02-16,85.97,86.2499,85.32,85.57,13480383
2024-02-20,85.66,85.71,84.68,84.79,14497788
2024-02-21,85.15,86.46,85.09,86.38,14378315
2024-02-22,85.83,86.89,85.42,86.53,17603416
2024-02-23,85.69,86.235,85.14,85.96,14476197
2024-02-26,85.86,86.825,85.43,86.26,11688172
2024-02-27,86.34,86.71,85.45,85.89,13158684
2024-02-28,86.0,86.65,85.38,85.72,13339812
2024-02-29,85.9,86.42,85.655,86.14,13667657
2024-03-01,86.76,87.54,86.61,87.14,16229844
2024-03-04,87.09,87.32,86.125,86.21,16599023
2024-03-05,86.08,87.41,85.97,86.85,16087126
2024-03-06,87.58,88.04,86.93,87.12,14004382
2024-03-07,87.24,88.35,87.17,87.86,12284598
2024-03-08,87.74,88.19,87.52,88.17,14125993
2024-03-11,88.19,89.11,87.53,89.08,12448116
2024-03-12,89.07,89.315,88.465,88.94,11860377
2024-03-13,89.87,90.85,89.72,90.36,21344697
2024-03-14,90.72,91.33,90.37,91.29,17908745
2024-03-15,91.22,92.22,91.01,91.56,18876683
2024-03-18,91.19,91.46,90.43,91.14,15248355
2024-03-19,91.13,92.2496,91.07,92.18,14272893
2024-03-20,91.65,92.38,91.51,92.05,16329668
2024-03-21,92.21,92.79,91.92,92.6,11667097
2024-03-22,92.64,92.87,92.1735,92.4,8974404
2024-03-25,92.72,93.88,92.7,93.26,17537190
2024-03-26,93.35,93.56,92.36,92.54,17686925
2024-03-27,92.34,93.42,92.18,93.4,16980041
2024-03-28,93.95,94.58,93.4957,94.41,17307570
2024-04-01,94.69,95.39,93.7563,95.11,21357811
2024-04-02,95.52,96.54,95.1,96.44,19266626
2024-04-03,96.8,97.2302,96.4849,97.1,14367997
2024-04-04,97.25,97.595,96.66,97.04,18311844
2024-04-05,97.44,98.4667,96.85,98.08,15531441
2024-04-08,98.13,98.41,97.285,97.46,16675812
2024-04-09,97.88,98.14,96.78,97.49,16968320
2024-04-10,97.22,98.15,96.8,97.79,19599825
2024-04-11,98.1,98.14,96.335,97.72,19602346
2024-04-12,98.34,98.97,95.67,96.13,23286215
2024-04-15,96.59,97.05,95.11,95.23,24345363
2024-04-16,95.05,95.49,93.73,94.4,18248809
2024-04-17,94.2,95.14,93.46,94.13,13710457
2024-04-18,94.45,94.72,93.51,93.84,12777824
2024-04-19,94.02,95.61,93.88,94.97,17725720
2024-04-22,94.47,96.24,93.72,95.59,15122166
2024-04-23,95.15,96.12,94.69,96.12,14328745
2024-04-24,95.52,96.3,95.06,96.19,10651892
2024-04-25,96.08,96.92,95.25,96.63,13250097
2024-04-26,95.76,96.115,94.76,95.74,16183299
2024-04-29,95.46,96.6,95.4,96.39,11118164
2024-04-30,96.0,96.165,93.475,93.52,17699467
2024-05-01,93.39,93.69,91.53,92.03,25471850
2024-05-02,92.65,93.19,92.12,92.56,17308397
2024-05-03,92.64,92.74,91.345,92.57,19043868
2024-05-06,92.86,94.235,92.86,93.3,16722753
2024-05-07,93.43,93.9,93.18,93.21,10471146
2024-05-08,92.67,93.545,92.53,93.1,9905941
2024-05-09,93.2,94.35,93.2,94.35,11244746
2024-05-10,94.55,94.86,93.58,93.83,10284205
2024-05-13,94.05,94.4,93.18,93.58,10489028
2024-05-14,93.4,93.77,93.02,93.7,12176776
2024-05-15,93.5,94.08,92.12,93.91,19396118
2024-05-16,93.7,94.38,93.4,93.65,12290068
2024-05-17,93.82,95.105,93.79,94.96,14500791
2024-05-20,95.0,95.21,94.105,94.34,10067334
2024-05-21,94.1,94.865,93.81,93.88,11233839
2024-05-22,93.5,93.54,91.71,92.08,17433983
2024-05-23,92.54,92.86,91.08,91.24,13465690
2024-05-24,91.95,92.1898,91.11,91.37,9520699
2024-05-28,91.69,92.55,91.455,92.31,14452061
2024-05-29,92.05,92.13,90.27,90.68,15026778
2024-05-30,90.48,91.27,90.45,90.94,11366388
2024-05-31,91.1,93.2661,91.0096,93.2,16251507
2024-06-03,92.89,92.92,90.09,90.76,20398294
2024-06-04,89.82,89.97,88.7,89.89,17360705
2024-06-05,90.0,90.14,89.33,89.88,10520075
2024-06-06,89.57,90.38,89.2266,90.35,12753253
2024-06-07,90.18,91.035,89.55,89.99,10044889
2024-06-10,90.33,91.21,89.99,90.67,11274191
2024-06-11,90.27,90.59,89.44,90.49,9295563
2024-06-12,91.24,91.27,89.0711,89.52,16280287
2024-06-13,89.28,89.53,88.245,88.7,14247820
2024-06-14,88.6,88.7,87.67,88.04,12905668
2024-06-17,87.92,88.665,87.6,88.27,14773860
2024-06-18,88.84,89.76,88.418,88.64,14642890
2024-06-20,88.9,90.73,88.62,90.27,17036926
2024-06-21,90.51,90.76,89.62,89.75,19993179
2024-06-24,89.53,91.625,89.38,91.28,15594111
2024-06-25,91.2,91.5,90.7,91.49,13835130
2024-06-26,91.59,91.59,90.155,90.59,11563699
2024-06-27,91.07,91.17,90.29,90.8,7815787
2024-06-28,91.5,91.82,90.82,91.15,12835016
2024-07-01,91.88,92.18,90.66,91.2,12281643
2024-07-02,92.08,92.1,90.55,91.13,12613385
2024-07-03,91.21,91.95,91.05,91.53,8140047
2024-07-05,91.35,91.42,89.7,90.1,11725246
2024-07-08,89.45,90.38,89.195,89.55,9797506
2024-07-09,88.66,89.74,88.4,88.76,9545597
2024-07-10,88.66,89.39,88.39,89.36,9660378
2024-07-11,89.13,90.475,88.82,90.29,11344837
2024-07-12,90.8,90.93,89.85,90.52,9058620
2024-07-15,91.16,92.72,90.81,91.89,15395973
2024-07-16,91.5,92.3871,91.03,92.3,12064667
2024-07-17,92.51,93.82,92.49,93.22,14717675
2024-07-18,93.12,94.51,92.79,93.39,16433832
2024-07-19,93.24,93.88,92.13,92.37,13250136
2024-07-22,91.88,92.32,91.265,91.79,10763756
2024-07-23,91.53,91.61,90.215,90.33,16551898
2024-07-24,90.57,91.15,89.715,90.34,14664250
2024-07-25,90.4,92.19,89.97,91.9,18218702
2024-07-26,91.66,92.575,91.3314,92.19,11865386
2024-07-29,92.2,92.27,90.535,91.4,13578260
2024-07-30,91.39,93.11,91.2817,92.82,12836601
2024-07-31,94.08,94.14,93.14,93.21,18086875
2024-08-01,93.0,93.47,90.27,90.74,21279249
2024-08-02,89.7,90.19,87.51,88.4,22918104
2024-08-05,86.5,87.18,85.47,86.45,25019550
2024-08-06,86.77,87.96,86.43,86.98,15709299
2024-08-07,88.04,88.94,87.28,87.33,13062974
2024-08-08,87.58,89.33,87.58,89.21,10798420
2024-08-09,89.08,89.79,88.51,89.41,11172786
2024-08-12,89.93,90.425,87.5,89.85,14392936
2024-08-13,89.17,89.25,88.54,88.98,15693195
2024-08-14,89.15,89.895,88.8,89.5,10828802
2024-08-15,90.01,90.86,89.93,90.57,9167605
2024-08-16,90.01,90.69,89.94,90.47,8876521
2024-08-19,90.62,91.85,90.62,91.08,10881343
2024-08-20,90.88,90.96,88.64,88.68,16933237
2024-08-21,89.24,89.685,88.575,88.83,11368866
2024-08-22,88.89,89.46,88.71,89.06,9797718
2024-08-23,89.48,90.54,89.37,90.39,10367313
2024-08-26,91.39,91.995,90.53,91.2,9757380
2024-08-27,91.2,91.45,90.19,90.35,8313563
2024-08-28,89.8,90.325,89.3737,89.77,8524501
2024-08-29,90.3,91.28,89.45,90.94,11249528
2024-08-30,90.02,91.31,89.81,91.28,14042634
2024-09-03,89.79,89.9269,88.445,89.01,19097080
2024-09-04,89.1,89.67,87.605,87.78,15024386
2024-09-05,88.41,88.48,87.02,87.1,12495645
2024-09-06,87.29,87.82,85.66,86.01,17956014
2024-09-09,86.27,87.43,86.14,86.63,16412161
2024-09-10,86.76,86.87,84.41,85.14,24663410
2024-09-11,85.13,85.17,83.02,84.35,24062862
2024-09-12,84.68,85.435,84.05,85.11,15884613
2024-09-13,85.54,86.23,85.34,85.59,13097731
2024-09-16,86.31,87.11,85.92,86.57,13437719
2024-09-17,86.6,87.8,86.41,87.74,12517342
2024-09-18,87.61,88.99,87.49,87.91,14104789
2024-09-19,89.4,89.955,88.47,88.96,18903358
2024-09-20,88.59,88.97,87.775,88.76,13980802
2024-09-23,88.2,89.555,87.895,89.12,13315054
2024-09-24,90.14,90.14,88.7748,88.9,17313654
2024-09-25,88.67,88.94,86.98,87.16,13816776
2024-09-26,85.43,86.575,85.17,85.45,23448157
2024-09-27,85.91,87.315,85.86,87.19,15244756
2024-09-30,87.03,87.955,86.525,87.8,11404712
2024-10-01,87.01,90.16,86.9,89.8,33057054
2024-10-02,91.06,91.29,89.71,90.72,20962571
2024-10-03,91.04,92.44,90.35,92.32,22363026
2024-10-04,93.1,93.465,92.25,93.18,17977892
2024-10-07,93.51,94.21,93.2,93.51,16259706
2024-10-08,92.3,92.4,90.63,91.07,19879941
2024-10-09,90.39,91.86,90.21,91.62,15759791
2024-10-10,92.13,92.75,91.46,92.24,13023699
2024-10-11,92.21,93.14,92.03,92.81,13207250
2024-10-14,92.16,92.92,92.02,92.77,11099257
2024-10-15,90.3,90.9,89.73,89.78,18919576
2024-10-16,90.29,90.505,89.965,90.21,9938549
2024-10-17,90.2,90.94,90.1,90.64,10716650
2024-10-18,90.47,90.73,89.7,90.34,12007591
2024-10-21,90.94,91.23,89.91,90.07,10581042
2024-10-22,90.4,90.7,89.95,90.28,8978235
2024-10-23,90.03,90.375,89.29,89.81,9906637
2024-10-24,90.0,90.27,89.2,89.8,8523606
2024-10-25,90.28,90.52,89.51,89.77,9552256
2024-10-28,87.86,89.255,87.78,89.2,12113963
2024-10-29,89.0,89.07,87.65,87.84,11895782
2024-10-30,88.15,88.73,87.81,88.04,9682076
2024-10-31,88.6,89.26,88.355,88.59,15811606
2024-11-01,89.79,90.11,87.85,88.03,13152292
2024-11-04,88.63,89.71,88.51,89.57,12905941
2024-11-05,90.01,90.395,89.61,90.17,10438333
2024-11-06,92.65,94.265,92.0499,93.56,25026633
2024-11-07,93.5,93.5,92.42,93.13,13069002
2024-11-08,93.14,93.885,92.77,93.75,11168410
2024-11-11,93.77,94.595,93.33,94.28,10454743
2024-11-12,94.55,94.8475,93.6799,93.78,9250175
2024-11-13,94.06,94.895,92.93,94.51,11838119
2024-11-14,95.14,95.18,94.265,94.87,9005536
2024-11-15,94.78,95.69,94.39,94.73,14040246
2024-11-18,95.48,96.18,95.06,95.99,12617780
2024-11-19,95.22,95.9501,94.925,95.38,11898209
2024-11-20,95.73,96.41,95.43,96.34,8958788
2024-11-21,96.78,97.85,96.54,97.12,16770514
2024-11-22,96.99,97.92,96.9,97.27,10777825
2024-11-25,97.25,97.74,95.115,95.35,16475341
2024-11-26,95.48,95.68,94.78,95.22,12466369
2024-11-27,95.13,95.93,95.0,95.12,7798222
2024-11-29,95.33,95.69,95.16,95.53,6817509
2024-12-02,95.5,95.66,93.67,94.52,11094978
2024-12-03,95.13,95.3,94.1007,94.51,8943277
2024-12-04,94.47,94.47,91.68,92.23,16259026
2024-12-05,92.57,93.2,92.2037,92.59,11331201
2024-12-06,92.4,92.41,90.845,91.02,13103314
2024-12-09,91.78,92.265,90.79,90.87,11813899
2024-12-10,91.39,91.52,90.12,90.25,11649914
2024-12-11,90.44,90.74,89.96,90.4,11573751
2024-12-12,90.24,90.4,89.58,89.67,10873147
2024-12-13,89.89,89.92,88.97,89.22,11173030
2024-12-16,88.97,88.97,87.19,87.26,12518076
2024-12-17,86.6,86.77,85.8,86.61,16005837
2024-12-18,86.37,86.78,84.05,84.05,19620612
2024-12-19,84.94,85.21,83.26,83.32,24994225
2024-12-20,83.31,84.43,83.0902,84.14,17852405
2024-12-23,83.31,84.21,82.75,83.93,17222682
2024-12-24,84.17,84.8,83.6191,84.64,7512092
2024-12-26,84.67,84.715,84.05,84.57,7693227
2024-12-27,84.5,85.48,84.135,84.56,10184850
2024-12-30,84.57,85.03,83.85,84.55,11772651
2024-12-31,84.75,85.9,84.575,85.66,10582535
2025-01-02,86.36,87.295,86.075,86.66,17443535
2025-01-03,87.17,87.7631,86.82,87.47,11062034
2025-01-06,87.87,88.57,86.845,87.07,11417644
2025-01-07,87.71,88.61,87.18,87.94,12517888
2025-01-08,87.4,88.07,87.09,88.03,14241933
2025-01-10,89.17,90.2,87.92,88.39,17037896
2025-01-13,88.79,90.775,88.79,90.25,24448086
2025-01-14,90.09,91.2999,89.955,91.22,15586503
2025-01-15,91.78,92.805,91.4,92.57,17328946
2025-01-16,92.26,93.325,92.15,93.24,12615301
2025-01-17,93.24,94.29,92.91,93.96,11949825
2025-01-21,93.72,94.0,92.99,93.48,24651028
2025-01-22,93.19,93.3,91.72,91.78,17940129
2025-01-23,92.48,92.8199,91.545,92.2,14679566
2025-01-24,92.33,92.705,91.195,91.31,14578398
2025-01-27,91.0,91.16,89.73,90.36,15996700
2025-01-28,90.63,90.95,89.05,89.5,18700874
2025-01-29,89.28,90.155,89.15,89.7,10340879
2025-01-30,90.25,90.63,89.6,90.16,19546271
2025-01-31,89.91,90.11,87.43,87.64,22270018
2025-02-03,87.63,88.545,86.83,88.19,19908227
2025-02-04,87.78,90.23,87.63,90.04,20139909
2025-02-05,90.01,90.355,89.505,90.23,10885999
2025-02-06,90.64,90.86,88.09,88.57,20654812
2025-02-07,88.9,89.365,88.44,88.56,11284207
2025-02-10,89.35,90.66,89.35,90.51,12935678
2025-02-11,90.94,91.85,90.36,91.24,13113409
2025-02-12,90.49,91.11,88.875,89.04,19399387
2025-02-13,88.9,89.91,88.32,89.71,15775459
2025-02-14,90.05,91.325,90.05,90.07,12943246
2025-02-18,90.5,91.9,89.98,91.3,14787375
2025-02-19,91.68,92.88,91.625,92.02,12265622
2025-02-20,91.83,93.015,91.44,92.86,14166145
2025-02-21,92.3,92.55,90.875,90.93,15638302
2025-02-24,91.09,91.4381,90.465,90.95,13147632
2025-02-25,90.93,91.35,88.905,89.64,13304336
2025-02-26,89.75,89.985,88.715,89.13,12152848
2025-02-27,89.75,90.705,88.98,89.61,15024001
2025-02-28,89.32,91.07,88.76,91.0,13313552
2025-03-03,91.35,91.8725,87.01,87.82,24750876
2025-03-04,86.53,88.38,85.43,86.97,25338516
2025-03-05,85.71,86.145,84.025,85.7,28255412
2025-03-06,85.29,86.485,84.62,85.96,23552147
2025-03-07,86.35,88.0594,86.35,87.43,22424565
2025-03-10,87.91,89.29,87.26,88.08,20005336
2025-03-11,88.44,88.82,86.91,87.38,15115104
2025-03-12,87.44,88.585,87.105,87.78,16120235
2025-03-13,87.47,88.73,86.65,87.18,15371017
2025-03-14,87.66,89.88,87.26,89.76,16011569
2025-03-17,89.69,91.61,89.69,91.19,14880792
2025-03-18,91.7,91.905,90.62,91.34,15403262
2025-03-19,91.46,93.24,91.44,92.83,15871295
2025-03-20,92.32,93.48,91.93,93.17,16581799
2025-03-21,92.86,93.08,91.935,92.52,18487766
2025-03-24,92.22,93.395,92.07,92.85,11912264
2025-03-25,93.26,94.04,92.95,93.23,11146002
2025-03-26,94.1,94.82,93.545,93.78,12785834
2025-03-27,93.5,93.85,92.4976,92.87,9573864
2025-03-28,92.82,93.17,91.965,92.43,11124370
2025-03-31,92.23,94.0,92.1,93.45,14406865
2025-04-01,93.5,94.085,92.49,94.0,13560608
2025-04-02,93.2,94.21,92.98,94.13,16980299
2025-04-03,89.65,90.34,86.71,86.74,37828922
2025-04-04,83.65,84.59,78.76,78.76,50375957
2025-04-07,76.21,81.58,74.98,78.25,56953356
2025-04-08,80.66,81.075,75.22,76.44,45269235
2025-04-09,74.95,83.21,74.49,82.36,59481160
2025-04-10,80.22,80.22,75.48,76.98,39523259
2025-04-11,77.34,79.48,75.82,78.89,20958409
2025-04-14,80.76,80.76,78.38,79.17,16374089
2025-04-15,79.1,80.52,79.005,79.05,11083453
2025-04-16,79.54,81.045,79.34,79.7,13665713
